AGEP,SEX,SCHL,MAR,OCCP,WKHP,COW,CIT,RAC1P,DIS,HICOV,NATIVITY,income_label
82,2,18,2,4120,40,1,1,1,1,1,1,0
12,2,8,5,4120,40,1,4,9,2,1,2,0
25,2,20,5,5730,36,1,1,1,2,1,1,0
28,2,19,1,5240,58,1,1,8,2,1,1,0
40,2,14,5,8710,35,1,1,2,2,1,1,0
3,2,1,5,4120,40,1,1,2,2,1,1,0
61,1,21,1,3910,2,6,1,1,1,1,1,0
57,2,19,3,5510,40,1,1,2,2,1,1,1
77,1,23,1,3110,40,1,1,1,1,1,1,1
42,1,16,3,9130,10,1,1,1,1,1,1,0
22,1,19,5,4040,12,1,1,1,2,1,1,0
41,1,16,1,9130,40,1,1,1,2,1,1,1
18,2,14,5,4120,40,1,1,2,2,1,1,0
16,1,14,5,4120,40,1,1,1,2,1,1,0
49,2,19,1,3500,40,1,1,1,2,1,1,0
77,2,21,1,4120,40,1,1,2,2,1,1,0
26,1,16,5,4010,15,1,1,1,2,1,1,0
4,1,1,5,4120,40,1,1,1,2,1,1,0
52,2,18,5,3602,48,4,1,2,2,1,1,0
62,1,13,3,9130,54,1,1,1,1,1,1,1
66,1,16,3,4120,40,1,1,9,1,1,1,1
46,2,23,1,4621,4,1,1,1,2,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
11,2,8,5,4120,40,1,1,1,2,1,1,0
79,2,17,1,4120,40,1,1,1,2,1,1,0
13,2,9,5,4120,40,1,1,1,1,1,1,0
44,2,21,1,2830,45,1,1,2,2,1,1,0
76,1,24,3,4120,40,1,1,1,1,1,1,1
42,2,16,1,3550,42,1,1,2,2,1,1,0
11,1,9,5,4120,40,1,1,2,2,1,1,0
46,1,23,1,2100,50,1,1,1,2,1,1,1
33,2,21,1,410,40,1,1,1,2,1,1,0
37,1,19,1,3870,60,3,1,1,2,1,1,1
53,2,19,1,4055,40,1,1,1,2,1,1,0
26,1,17,5,4020,32,1,1,2,2,2,1,0
35,1,16,5,4120,40,1,1,1,1,1,1,0
49,2,21,1,3255,45,4,1,1,2,1,1,1
60,2,21,5,800,16,3,1,1,2,1,1,1
66,2,16,2,5310,27,2,1,2,2,1,1,0
30,2,15,1,4130,40,1,1,1,2,1,1,0
29,1,21,1,9825,50,5,1,1,2,1,1,1
36,1,21,1,4252,40,1,1,1,2,1,1,0
5,1,1,5,4120,40,1,1,1,2,1,1,0
17,2,13,5,4120,40,1,1,1,2,1,1,0
58,2,22,3,4120,40,1,1,1,1,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
51,1,13,1,5350,40,5,1,1,2,1,1,0
28,1,16,5,4700,40,1,1,1,1,1,1,0
21,2,17,1,5740,40,4,1,1,2,1,1,0
43,1,16,1,440,40,7,1,1,2,1,1,1
20,2,19,5,4110,25,1,1,1,2,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
28,2,21,1,725,40,3,1,1,2,1,1,1
59,2,16,3,4720,35,1,1,9,2,1,1,0
67,1,19,1,4120,40,1,1,1,1,1,1,0
37,1,19,1,8225,40,1,1,1,2,1,1,1
85,2,16,5,5120,50,1,1,2,1,1,1,1
63,1,16,3,4120,40,1,1,2,1,1,1,0
32,2,16,5,5510,40,1,1,2,2,2,1,0
13,2,10,5,4120,40,1,1,1,2,2,1,0
71,2,12,1,4120,40,1,1,1,2,1,1,0
64,2,19,1,2300,20,2,1,1,2,1,1,0
16,2,12,5,4120,40,1,1,2,2,1,1,0
25,1,18,1,8990,49,1,1,1,1,1,1,0
22,1,16,5,3424,15,1,1,1,2,2,1,0
31,1,19,5,4760,25,1,1,1,2,1,1,0
88,1,17,1,4120,40,1,1,1,1,1,1,1
58,2,15,1,4760,40,6,1,1,2,1,1,0
75,2,11,3,4120,40,1,1,2,1,1,1,0
5,1,2,5,4120,40,1,1,1,2,1,1,0
69,1,17,1,6515,40,7,1,1,1,1,1,0
70,1,19,3,4710,40,1,1,1,1,1,1,0
68,2,19,1,4120,40,1,1,1,1,1,1,0
42,2,16,5,3602,40,1,1,2,2,2,1,0
13,2,10,5,4120,40,1,1,2,2,1,1,0
64,2,20,5,565,40,5,1,2,2,1,1,1
79,2,16,2,4120,40,1,1,2,1,1,1,0
50,1,24,2,1430,40,1,5,6,2,1,2,1
61,2,23,1,3255,40,1,1,1,2,1,1,0
58,2,20,5,4120,40,1,1,2,2,1,1,0
13,2,10,5,4120,40,1,1,1,2,1,1,0
8,1,6,5,4120,40,1,1,1,2,1,1,0
28,2,21,1,3256,40,1,1,1,2,1,1,1
59,2,15,4,4020,40,1,1,2,1,1,1,0
75,2,17,2,4120,40,1,1,9,1,1,1,0
24,2,21,1,2360,15,1,1,1,2,1,1,0
70,2,19,5,4120,40,1,3,1,2,1,1,0
11,2,7,5,4120,40,1,1,1,2,1,1,0
18,2,19,5,4720,25,1,1,9,2,1,1,0
42,1,22,1,2310,45,4,1,1,2,1,1,1
42,2,22,1,2320,45,4,1,1,2,1,1,1
55,1,23,1,930,40,5,1,2,2,1,1,0
27,1,19,5,8990,40,2,1,1,2,1,1,0
68,2,21,1,4120,40,1,1,1,2,1,1,0
58,1,16,1,7700,40,1,1,1,2,1,1,1
45,1,19,1,7030,36,1,1,1,1,1,1,1
11,1,8,5,4120,40,1,1,9,1,1,1,0
8,1,6,5,4120,40,1,1,9,2,1,1,0
58,1,12,1,4120,40,1,1,1,1,1,1,0
29,2,16,5,2300,6,2,1,1,2,1,1,0
26,1,16,5,8365,42,1,1,1,2,2,1,0
75,2,16,1,1920,40,1,1,1,2,1,1,0
58,1,14,1,440,40,6,1,1,2,1,1,0
78,1,24,1,4120,40,1,1,1,1,1,1,1
34,1,16,5,4240,40,1,1,1,2,1,1,0
75,1,18,3,4251,40,6,1,1,2,1,1,0
16,1,13,5,4120,40,1,1,1,2,1,1,0
12,2,9,5,4120,40,1,1,1,2,1,1,0
68,1,14,1,9620,40,1,1,2,2,1,1,0
45,1,24,1,1021,40,1,4,6,2,1,2,1
11,2,10,5,4120,40,1,1,6,2,1,1,0
39,1,20,3,3255,40,2,1,1,2,1,1,1
38,2,21,5,800,40,1,1,1,2,1,1,0
17,2,14,5,4120,40,1,1,1,2,1,1,0
41,2,16,5,3430,33,1,1,1,2,1,1,0
7,2,5,5,4120,40,1,1,1,2,1,1,0
35,2,17,1,4900,40,1,1,1,2,1,1,0
65,1,21,1,120,40,1,1,1,2,1,1,1
59,2,16,1,4120,40,1,1,1,2,1,1,0
49,2,21,5,1555,40,1,1,2,2,1,1,0
20,2,19,5,4720,40,1,1,2,2,1,1,0
32,1,16,1,7340,40,1,1,1,2,1,1,0
19,1,19,5,4020,20,1,1,1,2,1,1,0
44,2,22,1,2006,40,5,1,2,1,1,1,1
74,2,18,5,4120,40,1,1,2,1,1,1,0
70,1,21,1,1530,40,1,1,1,2,1,1,0
68,1,21,1,3050,10,7,1,1,2,1,1,0
57,2,16,1,2050,40,2,1,1,2,2,1,0
34,1,16,1,4700,40,1,1,1,2,1,1,0
63,1,23,1,800,60,7,1,1,2,1,1,1
38,1,23,1,3090,55,1,1,1,2,1,1,1
59,2,16,3,4120,40,1,1,1,2,1,1,0
48,2,21,1,2310,40,2,1,1,2,1,1,0
62,2,19,1,5220,40,4,1,2,2,1,1,0
63,1,19,1,4120,40,1,1,2,2,1,1,0
27,2,19,1,5110,40,2,1,1,2,1,1,0
43,2,19,3,3603,40,1,1,1,1,1,1,0
14,2,11,5,4120,40,1,1,1,2,1,1,0
74,1,21,1,4120,40,1,1,1,2,1,1,0
60,1,16,1,4120,40,1,1,2,1,1,1,0
44,2,21,1,3515,40,1,1,2,2,1,1,0
38,1,20,1,3255,36,1,4,2,2,1,2,1
47,1,18,1,7905,60,1,1,2,2,1,1,1
62,2,16,1,8990,32,1,1,1,2,1,1,0
68,1,1,1,410,40,6,3,6,2,1,1,0
60,1,20,1,9130,55,1,1,1,2,1,1,1
45,1,22,1,1400,40,1,3,1,2,1,1,1
84,1,18,1,4120,40,1,1,2,2,1,1,0
78,2,1,2,4120,40,1,1,1,1,1,1,0
74,1,20,1,3946,25,3,1,1,1,1,1,0
28,1,13,5,5610,30,1,1,2,2,2,1,0
84,1,18,2,4120,40,1,1,1,1,1,1,0
29,2,16,1,3602,40,7,1,1,2,1,1,0
40,2,17,5,4020,7,3,1,2,2,1,1,0
57,2,16,1,940,40,1,1,1,2,1,1,0
39,2,19,1,5240,40,1,1,2,1,1,1,0
13,1,10,5,4120,40,1,1,2,2,1,1,0
8,1,5,5,4120,40,1,1,2,1,1,1,0
58,2,22,1,630,40,2,1,1,2,1,1,1
73,1,18,1,4120,40,1,1,1,2,1,1,0
54,2,20,1,3255,45,1,1,1,2,1,1,1
47,1,18,1,2040,40,3,1,1,2,1,1,0
15,2,13,5,4120,40,1,1,1,2,1,1,0
7,1,4,5,4120,40,1,1,8,2,1,1,0
32,1,18,3,6442,40,1,1,1,2,2,1,1
7,1,5,5,4120,40,1,1,1,2,1,1,0
80,2,20,1,4120,40,1,1,1,2,1,1,0
20,2,19,5,4760,40,1,1,2,2,1,1,0
32,1,21,1,4720,40,1,1,9,2,1,1,0
40,1,15,1,4700,40,1,1,1,2,1,1,0
59,2,19,1,4920,20,6,1,1,2,1,1,0
3,1,1,5,4120,40,1,1,1,2,1,1,0
73,2,11,2,4120,40,1,1,1,2,1,1,0
75,2,18,1,4120,40,1,1,1,2,1,1,0
30,1,19,5,4700,35,1,1,1,2,1,1,0
36,2,20,5,3603,40,1,1,2,2,1,1,0
17,1,14,5,4120,40,1,1,2,2,1,1,0
59,2,21,1,2545,40,3,1,1,2,1,1,0
46,2,22,1,3258,50,7,1,1,2,1,1,1
20,1,12,5,8555,32,1,1,1,2,2,1,0
64,2,19,2,4030,28,2,1,1,2,1,1,0
25,1,21,1,1430,40,1,1,1,2,1,1,0
23,1,16,5,4220,40,1,1,1,2,1,1,0
65,2,19,3,3500,40,1,1,1,2,1,1,0
58,2,21,1,5710,50,2,1,1,2,1,1,1
78,2,16,1,7420,40,6,1,2,2,1,1,0
36,2,22,1,5330,55,1,1,1,2,1,1,1
21,1,16,5,9645,40,1,1,2,2,2,1,0
45,2,21,1,3322,40,2,1,1,2,1,1,1
73,1,16,2,4120,40,1,1,1,2,1,1,0
6,1,3,5,4120,40,1,1,1,2,1,1,0
35,2,9,1,4120,40,1,5,9,2,2,2,0
14,2,11,5,4120,40,1,1,9,2,2,1,0
2,2,18,5,4120,40,1,1,9,2,1,1,0
44,1,22,1,960,40,1,1,1,2,1,1,1
4,1,1,5,4120,40,1,1,1,2,1,1,0
70,2,21,2,3220,40,1,1,1,2,1,1,0
93,2,16,2,4120,40,1,1,2,2,1,1,0
48,1,1,3,7340,45,1,1,1,2,1,1,0
88,2,21,1,4120,40,1,1,1,1,1,1,0
55,1,16,3,4210,40,1,1,2,1,1,1,1
77,1,17,1,4120,40,1,1,1,2,1,1,0
59,1,16,1,5240,40,1,1,1,2,1,1,0
79,2,16,2,5160,40,1,1,1,2,1,1,0
66,2,22,1,3550,2,1,1,1,2,1,1,0
13,1,9,5,4120,40,1,1,1,2,1,1,0
29,2,18,1,3545,40,1,1,1,2,1,1,0
26,1,21,5,4120,40,1,1,2,1,1,1,0
80,2,22,2,4120,40,1,1,1,2,1,1,1
66,1,22,1,1220,40,1,1,1,2,1,1,1
74,1,21,1,5240,30,3,1,1,2,1,1,0
74,2,22,1,4120,40,1,1,2,1,1,1,1
70,1,23,1,2100,24,6,1,1,2,1,1,1
51,2,16,3,8740,45,1,1,1,1,1,1,0
75,2,16,1,4010,40,6,1,1,2,1,1,0
11,2,8,5,4120,40,1,1,1,2,1,1,0
8,1,6,5,4120,40,1,1,9,2,1,1,0
12,1,9,5,4120,40,1,1,1,2,1,1,0
55,2,20,1,4120,40,1,1,9,1,1,1,0
70,2,20,1,4120,40,1,1,1,1,1,1,0
68,2,17,3,7720,40,5,1,2,1,1,1,0
58,2,22,1,710,10,6,1,1,2,1,1,1
47,2,21,1,4521,30,1,5,6,2,1,2,0
39,2,21,1,4850,40,1,1,1,2,1,1,0
68,2,23,1,4120,40,1,1,1,2,1,1,0
7,1,4,5,4120,40,1,1,1,2,1,1,0
31,2,20,5,3603,40,1,1,2,2,1,1,0
65,1,16,3,9130,40,3,1,2,1,1,1,0
59,2,21,1,8350,80,6,1,1,2,1,1,0
46,1,22,5,1240,40,1,1,1,2,1,1,1
48,1,18,1,440,50,1,1,1,2,1,1,1
55,1,22,1,1450,45,5,1,1,2,1,1,1
44,1,18,1,4251,40,6,1,1,2,1,1,0
32,2,20,1,3255,24,5,1,1,2,1,1,0
49,1,21,1,1031,40,4,1,1,2,1,1,1
76,1,16,3,4120,40,1,1,1,2,1,1,0
63,2,20,3,4120,40,1,1,9,1,1,1,0
28,1,22,5,1970,30,4,1,1,2,1,1,0
74,1,15,2,4120,40,1,1,2,1,1,1,0
63,1,21,1,9130,50,1,1,1,2,1,1,1
57,1,19,1,850,45,1,1,2,2,1,1,1
57,1,22,3,4120,40,1,1,2,2,1,1,0
62,2,19,1,120,40,1,1,1,2,1,1,0
75,2,16,1,5740,40,4,1,1,1,1,1,0
57,2,16,1,4120,40,1,5,1,2,1,2,0
65,1,21,1,10,40,1,1,1,2,1,1,1
60,2,20,1,3603,36,1,1,2,1,1,1,1
48,2,16,1,4120,40,1,1,1,2,1,1,0
54,2,21,1,3603,40,4,4,9,2,1,2,0
16,1,13,5,4055,20,1,1,1,1,1,1,0
57,1,15,3,220,40,6,1,1,1,2,1,0
53,1,16,3,8950,40,1,1,1,1,2,1,0
30,1,20,5,5240,9,1,1,9,2,1,1,1
42,2,16,1,4120,40,1,1,2,1,1,1,0
84,2,21,1,4120,40,1,1,1,2,1,1,0
74,1,21,1,850,40,7,1,1,2,1,1,1
71,2,17,3,4120,40,1,1,1,2,1,1,0
69,1,16,1,140,40,1,1,1,2,1,1,1
26,2,16,5,9645,40,1,1,1,2,1,1,0
30,2,14,1,2145,40,1,1,1,2,1,1,0
60,2,14,5,4120,40,1,1,1,1,1,1,0
57,2,17,3,3630,12,6,1,1,2,1,1,0
68,2,16,1,4120,40,1,1,1,2,1,1,0
47,2,16,1,4120,40,1,1,1,2,2,1,0
12,1,9,5,4120,40,1,1,1,2,1,1,0
7,2,5,5,4120,40,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,1,2,1,1,0
48,2,16,5,4510,27,1,1,1,2,2,1,0
6,1,3,5,4120,40,1,1,1,2,1,1,0
61,1,16,2,9645,40,1,1,1,2,1,1,0
46,2,22,1,2330,40,3,1,1,2,1,1,1
50,1,1,1,120,40,1,1,1,1,1,1,1
34,2,22,1,2002,40,4,1,1,2,1,1,1
21,2,18,3,4110,30,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,1,2,1,1,0
43,1,21,1,4700,55,1,1,1,2,1,1,1
39,2,21,1,2350,10,6,1,1,2,1,1,0
19,2,16,5,4030,25,1,1,1,2,1,1,0
13,1,9,5,4120,40,1,1,1,1,1,1,0
55,2,16,2,4120,40,1,1,1,2,1,1,0
2,1,18,5,4120,40,1,1,8,2,1,1,0
1,1,18,5,4120,40,1,1,1,2,1,1,0
31,2,19,1,3255,96,1,1,2,2,1,1,0
68,1,13,1,4120,40,1,1,1,1,1,1,0
29,2,19,5,540,30,1,1,2,2,1,1,0
7,2,4,5,4120,40,1,1,1,2,1,1,0
17,1,12,5,4020,20,1,1,9,1,1,1,0
24,1,18,1,1220,40,5,1,8,2,1,1,0
22,1,16,1,6305,50,1,1,1,2,1,1,1
29,2,19,3,8810,40,1,1,1,2,1,1,0
74,2,16,1,4120,40,1,1,1,2,1,1,0
35,1,21,1,710,40,1,1,1,2,1,1,1
45,2,16,3,4120,40,1,1,1,2,1,1,0
6,1,3,5,4120,40,1,1,1,2,1,1,0
36,1,22,1,1006,40,1,5,6,2,1,2,1
32,2,21,1,4120,40,1,5,6,2,1,2,0
83,2,16,2,4120,40,1,1,1,2,1,1,0
25,2,21,5,4040,40,1,1,1,2,1,1,0
77,1,16,1,4120,40,1,1,1,2,1,1,0
11,1,7,5,4120,40,1,1,1,2,1,1,0
14,2,12,5,4120,40,1,1,9,2,1,1,0
82,2,15,1,4120,40,1,1,1,2,1,1,0
45,1,22,1,4810,40,1,1,1,2,1,1,0
38,1,19,5,8225,52,1,1,2,2,1,1,0
77,2,22,3,4120,40,1,1,1,1,1,1,0
63,2,16,1,4120,40,1,1,1,1,1,1,0
40,1,16,1,52,50,1,1,1,2,1,1,1
55,1,19,5,4120,40,1,1,1,2,2,1,0
64,2,19,1,530,55,1,1,1,2,1,1,1
70,2,19,1,4120,40,1,1,1,1,1,1,0
67,2,16,2,4760,40,1,1,1,2,1,1,0
72,2,16,1,4120,40,1,1,1,2,1,1,0
64,2,17,3,5740,45,1,1,1,2,1,1,0
32,2,19,1,2310,8,1,3,1,2,1,1,0
77,2,19,2,4120,40,1,1,1,2,1,1,1
49,2,20,5,5550,60,5,1,2,2,1,1,1
11,2,7,5,4120,40,1,1,2,2,1,1,0
8,1,5,5,4120,40,1,1,2,2,1,1,0
10,2,7,5,4120,40,1,1,1,2,1,1,0
56,2,15,3,4120,40,1,1,2,2,1,1,0
30,2,19,5,3603,48,2,1,2,2,1,1,0
62,1,16,1,1920,40,1,1,1,2,1,1,1
15,2,12,5,4120,40,1,1,1,2,1,1,0
17,2,15,5,4120,40,1,1,9,1,1,1,0
14,1,12,5,4120,40,1,1,9,2,1,1,0
71,1,21,1,810,25,1,1,1,2,1,1,1
33,2,16,1,4120,40,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,1,2,1,1,0
16,1,14,5,4120,40,1,1,1,2,1,1,0
24,2,15,5,9645,28,1,1,1,2,1,1,0
71,1,21,1,820,3,6,1,1,2,1,1,1
9,2,6,5,4120,40,1,1,2,1,1,1,0
7,1,4,5,4120,40,1,1,2,2,1,1,0
60,2,19,3,3401,45,1,1,1,2,1,1,0
44,1,17,5,9920,40,9,1,2,2,2,1,0
15,2,12,5,4120,40,1,1,9,2,1,1,0
87,1,22,1,4120,40,1,1,1,1,1,1,0
58,2,15,3,4120,40,1,1,2,1,1,1,0
44,2,20,3,3310,36,1,1,1,2,1,1,1
64,2,17,3,4120,40,1,1,2,2,1,1,0
56,1,20,3,4120,40,1,1,1,1,1,1,1
27,2,23,1,3160,40,1,1,1,2,1,1,1
28,1,21,1,20,50,1,1,1,2,1,1,1
11,2,7,5,4120,40,1,1,1,2,1,1,0
50,1,16,1,8990,30,1,1,2,2,1,1,0
7,1,3,5,4120,40,1,1,2,2,1,1,0
10,1,8,5,4120,40,1,1,1,2,1,1,0
54,2,16,1,4720,30,3,4,1,1,1,2,0
28,1,16,5,5510,15,1,1,2,2,2,1,0
63,1,21,1,735,50,1,1,1,2,1,1,1
24,2,21,5,2310,14,1,1,1,2,1,1,0
41,2,21,3,2400,28,2,1,1,2,2,1,0
68,2,21,1,4120,40,1,1,1,2,1,1,0
70,2,16,1,4120,40,1,1,1,2,1,1,0
58,2,17,1,8990,40,1,1,1,2,1,1,1
93,1,16,2,6355,40,7,1,1,1,1,1,1
5,2,1,5,4120,40,1,1,1,2,1,1,0
14,1,11,5,4120,40,1,1,1,2,1,1,0
10,2,6,5,4120,40,1,1,1,1,1,1,0
63,1,22,1,1551,40,1,1,2,2,1,1,1
37,2,22,1,2310,40,3,1,1,2,1,1,0
64,2,17,1,4120,40,1,1,2,1,1,1,0
32,2,16,1,2360,40,1,1,1,2,1,1,0
37,2,18,1,4350,40,7,1,1,2,1,1,0
75,1,17,1,4120,40,1,1,1,1,1,1,1
57,1,12,1,4120,40,1,1,1,2,1,1,0
80,1,22,1,4120,40,1,1,1,2,1,1,1
67,2,24,1,630,40,4,1,2,2,1,1,0
22,2,8,5,4120,40,1,1,1,1,1,1,0
78,2,16,2,4120,40,1,1,1,1,1,1,0
26,1,16,5,6410,40,1,1,1,2,1,1,0
15,1,11,5,4120,40,1,1,1,2,1,1,0
84,2,13,2,4120,40,1,1,1,2,1,1,0
48,1,11,5,4120,40,1,1,1,2,1,1,0
23,1,16,5,8990,40,1,1,1,2,1,1,1
23,1,16,5,8710,40,1,1,2,2,1,1,0
43,2,17,4,5220,40,4,1,1,2,1,1,0
46,1,13,1,10,40,7,5,9,2,2,2,1
34,2,21,1,3255,40,2,1,1,2,1,1,1
72,2,16,1,4120,40,1,1,9,2,1,1,0
65,2,21,3,800,40,1,1,1,2,1,1,0
17,1,15,5,4120,40,1,1,1,2,1,1,0
82,2,20,3,4120,40,1,4,1,2,1,2,0
7,1,4,5,4120,40,1,1,3,2,1,1,0
66,2,16,1,8255,40,1,1,1,1,1,1,0
28,2,22,5,2011,40,2,1,1,2,1,1,0
5,1,3,5,4120,40,1,1,8,2,1,1,0
73,1,16,3,9130,40,6,1,1,2,1,1,0
6,1,3,5,4120,40,1,1,1,2,1,1,0
14,1,11,5,4120,40,1,1,1,2,1,1,0
40,1,16,1,3930,40,1,1,2,2,1,1,0
47,1,22,1,420,40,2,1,2,2,1,1,0
10,2,7,5,4120,40,1,1,1,2,1,1,0
14,2,13,5,4120,40,1,1,1,2,1,1,0
24,2,21,5,51,45,1,1,1,2,1,1,0
18,2,16,5,5860,8,3,1,1,2,1,1,0
42,2,22,1,2310,40,3,1,1,2,1,1,1
36,2,17,5,120,45,1,1,1,2,1,1,1
19,2,18,5,4220,26,6,1,1,1,1,1,0
52,2,21,1,3255,16,4,1,1,2,1,1,0
88,1,22,1,4120,40,1,1,1,1,1,1,1
12,1,9,5,4120,40,1,1,1,2,1,1,0
52,2,16,1,4120,40,1,5,1,2,1,2,0
74,1,21,1,4120,40,1,1,1,1,1,1,0
6,1,1,5,4120,40,1,1,2,2,1,1,0
50,2,17,1,5810,32,1,1,1,1,1,1,0
87,2,17,2,4120,40,1,1,1,1,1,1,1
68,1,21,3,4120,40,1,1,1,1,1,1,0
53,1,14,3,6220,30,6,1,1,2,2,1,0
56,1,23,1,3090,50,1,1,1,2,1,1,1
51,2,21,1,2310,40,3,1,1,2,1,1,0
82,1,16,1,4120,40,1,1,1,2,1,1,0
51,2,1,1,20,50,1,1,1,2,1,1,0
85,1,16,1,4120,40,1,1,1,1,1,1,0
81,2,13,1,4120,40,1,1,1,2,1,1,0
69,2,19,1,4120,40,1,1,1,2,1,1,0
21,2,16,5,4150,40,1,1,1,2,1,1,0
68,2,16,2,5860,36,3,1,1,2,1,1,1
32,2,20,1,3255,32,1,1,1,2,1,1,0
11,1,9,5,4120,40,1,1,1,2,1,1,0
3,1,2,5,4120,40,1,1,1,2,1,1,0
40,1,16,1,9130,40,3,1,1,2,1,1,0
37,2,21,1,5940,40,2,1,1,2,1,1,0
65,1,19,1,9150,40,3,1,2,2,1,1,0
44,2,16,3,4110,40,1,1,1,2,2,1,0
40,1,18,5,1050,40,1,1,1,2,1,1,0
37,2,22,1,2310,40,3,1,1,2,1,1,1
12,2,10,5,4120,40,1,1,1,2,1,1,0
61,2,21,3,845,40,1,1,1,2,1,1,1
56,1,16,3,4120,40,1,1,1,2,1,1,0
2,1,18,5,4120,40,1,1,1,2,1,1,0
80,2,16,2,4120,40,1,1,1,2,1,1,0
76,2,16,1,4120,40,1,1,1,2,1,1,0
60,2,12,5,4120,40,1,1,1,1,1,1,0
74,2,21,2,2310,40,3,1,1,2,1,1,0
75,1,21,2,4120,40,1,1,1,2,1,1,0
31,2,11,5,4030,20,1,1,2,1,1,1,0
21,1,19,5,4720,30,1,1,9,2,1,1,0
2,1,18,5,4120,40,1,1,1,2,1,1,0
38,2,18,5,4600,25,6,1,2,2,1,1,0
70,1,19,1,4850,40,1,1,1,2,1,1,0
74,2,19,1,3255,40,2,1,9,2,1,1,0
36,2,22,1,3230,10,1,1,1,2,1,1,0
60,1,16,1,9130,40,1,1,2,2,1,1,1
56,2,19,1,3255,22,1,1,1,2,1,1,0
43,1,22,1,300,40,1,1,1,2,1,1,1
19,1,16,5,4120,40,1,1,1,2,1,1,0
44,2,22,3,2002,40,3,1,1,1,1,1,1
78,1,21,1,4120,40,1,1,1,1,1,1,1
50,2,23,1,4120,40,1,1,1,2,1,1,0
89,2,16,1,5740,40,1,1,1,1,1,1,0
27,1,16,5,310,40,1,1,2,2,2,1,0
60,1,17,3,8990,42,1,1,1,2,1,1,1
57,1,23,1,230,40,4,1,1,2,1,1,1
33,2,14,1,3602,40,1,1,1,2,1,1,0
12,1,9,5,4120,40,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,5,2,1,1,0
22,2,16,1,5400,40,1,1,1,2,1,1,0
59,1,22,1,440,50,1,1,1,2,1,1,1
57,2,22,1,440,16,1,1,1,2,1,1,1
42,1,16,1,205,50,6,1,1,2,1,1,1
20,1,20,5,4120,40,1,1,1,2,1,1,0
44,1,19,1,9005,45,1,1,1,2,1,1,1
12,2,10,5,4120,40,1,1,6,2,2,1,0
58,1,16,5,4120,40,1,1,2,1,1,1,0
28,2,19,1,440,40,1,1,1,2,1,1,0
64,2,22,1,2310,40,4,1,1,2,1,1,0
10,1,7,5,4120,40,1,1,1,2,1,1,0
47,1,20,1,7030,40,5,1,1,2,1,1,1
38,1,21,1,4251,40,7,1,1,2,1,1,0
7,1,4,5,4120,40,1,1,1,2,1,1,0
55,2,19,1,5240,42,1,1,9,2,1,1,0
70,1,21,3,3245,15,7,1,1,2,1,1,0
33,2,20,1,3255,40,1,1,1,2,1,1,0
11,2,9,5,4120,40,1,1,1,2,1,1,0
8,1,5,5,4120,40,1,1,2,2,1,1,0
75,2,11,2,4120,40,1,1,1,2,1,1,0
33,1,21,1,1320,40,1,1,1,2,1,1,1
71,2,18,1,4120,40,1,1,1,2,1,1,0
40,1,18,1,7340,45,1,1,9,2,1,1,0
3,1,1,5,4120,40,1,1,1,2,1,1,0
8,2,4,5,4120,40,1,1,1,2,1,1,0
18,2,16,5,4120,40,1,1,1,2,1,1,0
71,2,16,1,2545,16,3,1,9,2,1,1,0
19,1,19,5,9645,35,1,1,1,2,1,1,0
9,1,7,5,4120,40,1,1,2,2,1,1,0
60,1,16,1,530,40,1,1,1,2,1,1,1
16,1,13,5,4020,15,1,1,1,2,1,1,0
58,2,21,5,800,40,1,1,1,2,1,1,1
67,1,16,1,4120,40,1,1,2,1,1,1,0
60,2,21,1,9645,25,1,5,6,2,1,2,0
27,2,21,1,3310,36,2,1,1,2,1,1,1
16,2,12,5,4120,40,1,3,1,2,1,1,0
83,2,16,2,4120,40,1,1,1,1,1,1,0
55,1,17,5,4120,40,1,1,2,2,1,1,0
78,1,16,1,4120,40,1,1,1,1,1,1,0
33,1,16,1,9130,50,1,1,1,2,2,1,1
21,2,14,5,8040,40,1,1,8,2,1,1,0
37,2,12,1,4230,40,6,1,1,2,1,1,0
8,1,4,5,4120,40,1,1,1,1,2,1,0
54,1,21,1,10,60,1,1,1,2,1,1,1
55,2,22,1,4120,40,1,1,1,2,1,1,0
25,2,16,5,4120,40,1,1,2,1,1,1,0
8,1,6,5,4120,40,1,1,1,2,1,1,0
67,2,19,1,2360,40,1,1,1,1,1,1,0
46,2,16,1,4230,35,2,5,8,2,2,2,0
32,1,19,1,3870,40,3,1,1,2,1,1,1
47,2,21,5,9620,55,1,1,2,2,1,1,0
41,1,21,1,710,55,1,1,1,2,1,1,1
63,2,19,1,4510,12,6,1,1,2,1,1,0
20,1,16,5,4120,40,1,1,1,1,1,1,0
55,2,22,1,2205,40,1,1,1,2,1,1,1
51,2,20,3,3802,40,3,1,2,2,1,1,0
56,1,19,1,3740,99,4,1,1,2,1,1,1
42,1,19,1,7140,40,1,1,1,2,1,1,1
43,2,23,1,4720,15,1,1,1,2,1,1,0
87,2,14,2,4120,40,1,1,1,1,1,1,0
61,2,17,3,4120,40,1,1,1,1,1,1,0
